"","playlist.id","playlist.name","playlist.description","followers.total","owner.display_name","owner.uri","tracks.limit","tracks.total","uniqueid","playlist.extracteddate"
927,"37i9dQZEVXbM4UZuIrvHvA","Top 50 - UAE","Your daily update of the most played tracks right now - UAE.",3455,"Spotify","spotify:user:spotify",100,50,"ed2df6a081774c6d81746a570100e46d","2023-06-15"
928,"37i9dQZEVXbLRQDuF5jeBp","Top 50 - USA","Your daily update of the most played tracks right now - USA.",3434133,"Spotify","spotify:user:spotify",100,50,"6e5f431547264baf93e6397f2ee901e6","2023-06-15"
929,"37i9dQZEVXbKkidEfWYRuD","Top 50 - Ukraine","Your daily update of the most played tracks right now - Ukraine.",24744,"Spotify","spotify:user:spotify",100,50,"0d2e8e6f27204486833deb9200b4b7b1","2023-06-15"
930,"37i9dQZEVXbLnolsZ8PSNw","Top 50 - United Kingdom","Your daily update of the most played tracks right now - United Kingdom.",2190655,"Spotify","spotify:user:spotify",100,50,"9c6bc4c3a4a14cef8145ce3059271bcb","2023-06-15"
931,"37i9dQZEVXbMJJi3wgRbAy","Top 50 - Uruguay","Your daily update of the most played tracks right now - Uruguay.",110936,"Spotify","spotify:user:spotify",100,50,"7280dbf3beeb4b989352af5095a160fb","2023-06-15"
932,"37i9dQZEVXbLdGSmz6xilI","Top 50 - Vietnam","Your daily update of the most played tracks right now - Vietnam.",82959,"Spotify","spotify:user:spotify",100,50,"d9f221119e2640fc8ee7c453ee5079e5","2023-06-15"
933,"5atgcoJ9pDa39CzCYdXkRi","Top 50 Polska","Twoja codzienna dawka aktualnie najpopularniejszych utworów w Polsce.",757,"Spotify","spotify:user:2156hfddk45dmqcy372ryrvzi",100,50,"e5799b013d9a443899d1a43a8a89a07f","2023-06-15"
934,"3seAKhZ9QXirBjL9lazOi4","Timeless Zimbabwe","Top Fresh Music updated daily, refreshed every weekend! Trending 2023 Trends Only!",256,"Spotify with Lewin Muz","spotify:user:31p7pd2zove76npybdfyl5b3gywm",100,461,"6a37a866eb9948c2a9952d6b19335464","2023-06-16"
935,"1m7Ov4UeE0XYD2P82Qnt8B","Top 50 - Afghanistan","Your daily update of the most played tracks right now - Afghanistan",163,"Spotify","spotify:user:ccyh34kzbzuh19ptcrtle8yfn",100,50,"dddbc614ac034fe39bfa4804f2d1fb35","2023-06-16"
936,"37i9dQZEVXbMMy2roB9myp","Top 50 - Argentina","Your daily update of the most played tracks right now - Argentina.",1408338,"Spotify","spotify:user:spotify",100,50,"8e52b73a1dbe4132bcf756a7e49f859f","2023-06-16"
937,"37i9dQZEVXbJPcfkRz0wJ0","Top 50 - Australia","Your daily update of the most played tracks right now - Australia.",820610,"Spotify","spotify:user:spotify",100,50,"cb4d43c81a2142939069aae034d6c455","2023-06-16"
938,"37i9dQZEVXbKNHh6NIXu36","Top 50 - Austria","Your daily update of the most played tracks right now - Austria.",119225,"Spotify","spotify:user:spotify",100,50,"706d488ce6ce4ec3bfccb9298f9fb539","2023-06-16"
